order_id,product_id,quantity
12649,126,1
12649,159,5
12649,76,4
12649,75,5
12650,55,2
12650,124,2
12650,9,4
12650,72,3
12651,60,4
12651,208,1
12651,218,2
12651,179,4
12651,113,2
12652,46,1
12652,156,2
12652,127,4
12652,83,5
12653,192,2
12653,175,4
12653,71,3
12653,157,2
12654,200,1
12655,67,1
12655,27,1
12655,59,3
12655,51,4
12656,100,4
12656,119,4
12656,52,1
12656,29,1
12657,51,4
12657,211,2
12657,131,4
12657,22,5
12657,150,2
12658,74,1
12658,125,5
12658,211,5
12658,147,4
12659,146,3
12659,122,2
12659,18,4
12660,43,0
12661,118,5
12661,25,-3
12662,9,5
12662,106,1
12663,48,5
12663,78,5
12663,22,5
12664,49,3
12664,216,2
12664,17,2
12664,185,5
12664,159,3
12665,63,5
12665,67,3
12666,10,5
12667,93,1
12668,156,5
12668,103,3
12668,67,5
12668,119,2
12669,191,1
12669,42,5
12669,179,5
12670,27,4
12671,58,1
12671,5,3
12671,165,3
12671,202,4
12672,136,4
12672,18,1
12672,52,1
12673,205,1
12673,122,4
12673,142,5
12673,126,2
12673,155,4
12674,94,3
12674,82,2
12674,11,5
12674,9,2
12675,17,2
12675,5,5
12675,35,1
12675,165,2
12676,186,3
12676,154,3
12676,214,1
12676,126,5
12677,151,5
12677,200,3
12678,66,5
12679,201,4
12679,184,3
12679,38,1
12680,70,5
12681,176,1
12681,169,3
12682,17,4
12682,79,2
12682,5,3
12683,189,2
12683,127,3
12683,178,3
12684,67,4
12685,40,2
12686,145,4
12686,133,5
12686,65,5
12687,80,3
12687,36,3
12687,185,1
12688,29,2
12689,125,1
12690,42,5
12690,178,2
12691,15,3
12692,143,1
12692,117,3
12692,16,3
12692,45,3
12692,72,4
12693,144,3
12693,113,2
12693,107,4
12693,115,1
12694,146,4
12695,59,3
12695,114,4
12695,130,5
12696,167,3
12696,145,1
12697,144,5
12697,37,3
12698,172,4
12698,165,5
12699,135,5
12699,18,3
12699,22,4
12699,19,4
12700,45,5
12701,200,4
12701,104,3
12701,94,5
12701,14,2
12701,186,5
12702,215,5
12702,112,4
12702,98,2
12702,93,2
12703,218,1
12703,115,5
12703,15,2
12703,85,2
12703,6,4
12704,41,3
12704,210,1
12704,99,5
12704,219,2
12704,55,1
12705,179,3
12706,147,4
12706,201,2
12706,74,1
12706,123,1
12706,20,2
12707,118,3
12707,193,3
12707,123,5
12707,13,3
12708,10,4
12708,209,1
12708,218,5
12709,137,1
12710,83,3
12710,29,1
12710,146,3
12710,167,2
12711,46,2
12711,184,2
12712,99,3
12712,133,1
12712,149,2
12713,158,3
12714,60,5
12714,7,5
12714,42,1
12715,55,2
12716,38,2
12716,5,2
12716,47,4
12716,125,3
12716,206,1
12717,49,4
12717,201,2
12717,19,3
12717,204,4
12718,23,4
12719,88,3
12719,53,4
12719,85,4
12719,3,5
12720,154,3
12720,120,2
12720,173,2
12720,131,5
12720,206,5
12721,16,1
12721,114,3
12721,192,2
12722,88,1
12722,23,5
12722,121,5
12722,212,5
12722,50,4
12723,185,1
12724,12,4
12724,120,5
12724,43,2
12724,159,3
12725,25,5
12725,124,4
12725,95,3
12726,46,4
12727,215,1
12727,83,3
12727,26,5
12728,77,1
12728,128,5
12728,2,1
12729,144,3
12729,87,3
12729,166,4
12729,175,2
12729,190,3
12730,29,5
12730,23,1
12730,210,1
12731,170,3
12732,44,5
12732,163,2
12733,60,3
12733,68,4
12733,182,2
12733,20,2
12733,34,5
12734,84,1
12735,52,2
12735,212,1
12735,154,4
12735,199,3
12736,116,5
12736,59,2
12736,167,5
12736,117,4
12737,180,5
12737,179,3
12737,190,1
12738,216,1
12738,30,1
12738,74,2
12738,131,4
12739,30,2
12739,84,4
12739,118,5
12739,131,2
12740,46,1
12740,18,5
12740,165,5
12740,172,1
12741,6,4
12741,76,1
12741,158,5
12741,111,1
12741,19,5
12742,111,5
12743,141,5
12743,14,1
12743,108,2
12744,49,1
12744,133,3
12744,196,2
12744,78,4
12744,166,2
12745,78,5
12745,104,5
12745,91,5
12745,13,3
12745,218,5
12746,44,4
12747,196,3
12747,11,3
12748,205,3
12748,48,5
12749,138,1
12750,168,2
12750,141,3
12751,91,3
12751,131,3
12751,83,2
12751,86,5
12752,212,5
12752,216,4
12752,34,5
12752,59,2
12752,172,3
12753,55,2
12754,211,1
12754,69,2
12754,160,3
12754,48,1
12755,136,3
12755,45,2
12755,176,2
12755,97,3
12756,22,5
12756,35,1
12756,146,2
12757,26,4
12757,37,5
12757,62,1
12758,55,4
12758,88,4
12759,81,2
12760,137,5
12761,26,3
12761,15,3
12761,173,5
12762,26,5
12762,116,1
12762,83,5
12763,34,1
12763,20,1
12763,36,5
12763,86,4
12764,42,3
12764,108,4
12764,64,1
12765,142,3
12766,36,1
12766,220,1
12766,40,2
12766,50,2
12766,220,4
12767,54,4
12767,157,1
12768,29,4
12768,55,3
12768,60,5
12768,77,2
12769,135,2
12769,4,3
12769,97,3
12770,177,1
12771,7,4
12771,30,1
12771,112,4
12771,180,1
12771,190,3
12772,143,2
12772,176,1
12772,72,2
12773,205,2
12773,6,4
12774,59,3
12774,41,2
12774,202,4
12774,207,1
12775,16,4
12775,191,4
12775,202,1
12776,151,4
12776,219,1
12776,183,5
12776,201,5
12777,132,5
12777,101,2
12777,50,1
12777,17,4
12778,65,5
12778,90,5
12778,168,1
12779,187,2
12779,198,2
12779,219,1
12779,216,5
12779,80,5
12780,72,5
12780,132,2
12781,49,5
12781,217,2
12781,57,1
12781,46,4
12782,2,5
12782,69,3
12782,150,3
12782,137,1
12782,121,4
12783,44,1
12783,12,5
12783,103,4
12783,154,2
12784,191,1
12785,16,5
12785,83,5
12786,195,4
12786,220,1
12786,204,1
12786,212,2
12787,172,2
12787,190,1
12787,104,1
12787,201,4
12787,65,5
12788,61,3
12788,88,5
12788,91,1
12789,128,2
12790,74,4
12790,44,1
12790,179,4
12790,16,2
12790,210,3
12791,104,5
12791,48,3
12791,35,2
12791,132,5
12792,58,2
12792,124,3
12792,115,1
12793,37,1
12794,45,2
12794,142,3
12794,10,4
12794,140,3
12794,85,2
12795,169,5
12795,128,5
12795,63,4
12795,158,1
12796,15,4
12796,25,1
12796,7,5
12796,125,3
12796,123,5
12797,41,3
12797,93,3
12798,131,1
12798,12,2
12799,126,3
12799,67,1
12799,106,2
12800,5,3
12800,174,4
12801,55,3
12801,191,3
12801,114,2
12802,6,3
12803,159,5
12804,120,5
12804,119,1
12804,201,1
12804,26,5
12804,25,5
12805,126,3
12806,145,2
12807,71,1
12807,146,4
12807,133,3
12808,118,4
12808,37,1
12809,28,3
12809,72,3
12809,13,1
12810,172,3
12810,181,5
12811,203,1
12811,153,2
12812,112,5
12812,114,1
12813,171,4
12813,99,1
12813,188,5
12813,58,2
12813,164,5
12814,131,5
12814,74,1
12814,167,2
12814,42,3
12815,118,4
12816,203,2
12816,204,2
12816,128,5
12816,155,1
12816,67,4
12817,139,3
12817,216,3
12817,108,2
12817,32,3
12818,140,2
12819,169,1
12819,182,2
12819,63,2
12819,138,1
12819,7,2
12820,159,2
12820,107,5
12820,31,1
12820,208,4
12821,184,5
12821,1,2
12821,82,5
12821,83,5
12822,12,4
12822,192,2
12823,199,1
12823,71,4
12823,46,2
12824,213,1
12824,195,3
12824,165,1
12824,49,2
12825,142,5
12825,142,4
12825,9,5
12826,192,2
12827,142,3
12828,49,4
12828,146,5
12829,167,5
12829,96,5
12830,59,1
12830,78,2
12830,194,1
12830,194,4
12830,135,5
12831,48,3
12831,86,4
12831,124,5
12831,186,3
12832,149,3
12832,93,4
12832,181,4
12832,52,4
12833,155,2
12833,99,3
12833,209,2
12834,182,2
12834,199,2
12835,31,3
12835,84,3
12835,38,1
12836,7,4
12836,150,5
12836,80,4
12836,8,4
12836,59,5
12837,214,4
12837,107,5
12837,124,2
12837,144,5
12837,145,1
12838,213,3
12838,120,1
12838,206,4
12839,190,5
12840,146,1
12840,128,2
12840,175,5
12840,168,1
12840,107,5
12841,95,4
12841,120,5
12841,180,4
12841,116,2
12841,108,2
12842,18,4
12842,172,4
12842,203,4
12842,188,3
12842,40,5
12843,63,2
12843,204,4
12844,171,4
12844,122,2
12844,65,2
12844,184,4
12845,9,4
12845,192,5
12845,4,3
12845,20,2
12846,9,1
12846,56,2
12846,154,3
12846,142,4
12846,179,5
12847,63,3
12847,123,4
12847,155,3
12847,197,3
12848,215,4
12848,37,4
12848,7,5
12848,126,4
12848,142,4
12849,62,3
12849,110,4
12849,63,2
12849,31,1
12850,187,1
12850,195,4
12850,158,5
12850,142,2
12850,25,2
12851,202,5
12851,10,2
12851,96,1
12851,5,3
12852,89,1
12852,204,1
12853,43,3
12854,151,4
12854,55,2
12854,212,2
12854,158,4
12855,32,2
12855,162,5
12855,171,4
12856,88,2
12856,199,2
12856,161,1
12856,140,2
12857,110,3
12857,99,4
12857,39,2
12858,73,3
12858,191,4
12858,174,1
12859,136,3
12860,170,2
12861,81,3
12862,42,2
12862,108,4
12862,120,5
12862,190,4
12862,89,1
12863,140,2
12864,13,5
12864,115,3
12865,204,1
12866,27,5
12866,136,2
12866,29,1
12866,22,4
12866,122,1
12867,29,2
12867,183,1
12867,150,1
12867,68,5
12867,6,4
12868,22,5
12868,119,4
12868,218,4
12868,198,1
12869,74,3
12869,2,5
12869,164,4
12869,31,4
12869,187,1
12870,118,2
12871,169,2
12872,31,3
12873,69,1
12873,168,3
12873,63,1
12873,181,1
12874,166,1
12875,204,1
12875,28,3
12875,66,2
12876,136,3
12877,187,1
12877,89,1
12877,20,3
12878,220,5
12878,189,1
12878,40,5
12878,195,4
12878,172,5
12879,82,4
12879,160,2
12879,167,2
12880,185,3
12880,133,1
12881,180,4
12881,171,3
12881,117,3
12881,4,2
12881,48,5
12882,132,2
12883,30,5
12883,135,3
12883,17,5
12883,49,5
12884,36,1
12884,77,5
12884,86,3
12884,74,1
12884,172,3
12885,63,1
12885,164,4
12886,62,1
12886,19,2
12887,66,5
12888,211,5
12888,111,2
12888,4,1
12889,1,2
12889,95,3
12890,106,3
12890,62,3
12890,125,1
12890,178,5
12890,117,2
12891,162,3
12891,43,5
12892,109,5
12892,152,3
12892,21,1
12892,175,4
12892,161,4
12893,128,4
12893,195,1
12894,178,3
12895,117,3
12895,190,5
12896,176,4
12896,213,5
12897,18,4
12897,176,1
12897,9,2
12897,160,2
12898,193,1
12898,165,1
12899,155,5
12900,193,4
12900,177,4
12900,171,3
12900,118,4
12901,141,1
12901,81,2
12902,97,4
12902,125,3
12902,133,3
12903,213,1
12903,185,5
12903,209,2
12903,127,4
12903,34,1
12904,43,2
12904,11,4
12905,203,1
12906,218,3
12906,178,1
12906,105,2
12907,21,4
12907,104,2
12907,83,4
12907,208,1
12907,26,5
12908,17,3
12908,86,5
12909,52,3
12909,6,4
12909,18,2
12909,153,5
12909,195,2
12910,217,5
12910,80,1
12910,199,1
12910,68,4
12911,180,2
12911,114,4
12911,211,5
12911,16,1
12912,174,5
12912,155,5
12912,35,4
12912,180,4
12913,88,3
12913,90,4
12913,177,1
12914,194,4
12914,115,5
12915,164,4
12915,201,4
12915,47,4
12915,144,4
12915,188,2
12916,196,5
12917,157,4
12917,136,3
12918,180,4
12918,182,2
12918,201,4
12919,161,2
12919,84,1
12919,55,5
12920,143,4
12920,217,2
12921,98,5
12922,178,2
12922,73,3
12922,51,3
12922,151,3
12923,47,1
12923,75,5
12923,205,3
12923,200,3
12924,20,1
12925,96,2
12925,58,4
12926,128,3
12926,70,3
12926,216,2
12927,169,5
12927,114,4
12928,158,3
12928,16,3
12928,189,3
12928,23,4
12928,86,3
12929,55,3
12930,147,4
12931,34,5
12931,215,3
12931,14,1
12931,20,4
12931,107,4
12932,16,2
12932,94,3
12932,22,5
12932,107,5
12933,80,5
12933,2,3
12934,86,3
12935,77,1
12936,164,4
12936,189,2
12936,73,5
12937,148,4
12937,23,1
12937,46,3
12938,49,3
12938,201,2
12938,137,2
12938,56,1
12939,108,1
12939,188,4
12939,56,1
12940,73,5
12941,60,4
12941,101,4
12942,107,2
12942,71,5
12943,1,2
12943,159,4
12943,185,3
12943,209,5
12944,9,1
12944,27,1
12944,172,4
12945,144,2
12945,217,5
12946,79,4
12947,33,1
12947,103,1
12947,76,2
12947,38,5
12947,180,2
12948,126,5
12948,109,5
12948,140,3
12948,181,4
12949,214,2
12949,166,1
12949,90,5
12949,79,4
12950,191,3
12950,93,4
12951,132,1
12952,63,5
12952,90,4
12953,12,2
12953,207,5
12953,58,4
12953,49,4
12953,89,1
12954,21,3
12955,49,3
12956,130,5
12956,117,3
12956,65,5
12956,29,2
12956,170,3
12957,219,2
12957,160,2
12958,190,4
12958,215,4
12958,213,4
12958,67,3
12958,147,4
12959,179,4
12959,68,1
12959,127,4
12959,34,1
12959,168,2
12960,151,3
12961,108,3
12961,67,3
12961,128,2
12961,161,4
12961,72,5
12962,145,3
12963,75,4
12964,182,3
12964,131,3
12965,127,4
12966,91,2
12966,198,3
12966,179,3
12966,59,4
12966,89,5
12967,193,5
12967,195,2
12968,192,2
12968,9,2
12968,172,4
12968,215,5
12969,142,3
12969,80,5
12969,70,1
12970,4,5
12970,105,4
12971,205,3
12971,170,1
12971,92,1
12971,77,1
12972,68,3
12972,135,4
12972,56,2
12972,113,5
12973,202,2
12973,84,2
12973,140,2
12973,74,3
12973,117,1
12974,143,5
12974,150,5
12974,73,5
12974,49,4
12974,89,3
12975,147,4
12975,142,2
12975,73,3
12975,171,5
12975,117,5
12976,77,2
12976,139,4
12977,6,4
12977,131,2
12977,87,3
12978,16,3
12978,108,5
12978,182,1
12978,70,2
12978,168,5
12979,61,3
12979,170,1
12980,80,5
12980,8,5
12981,117,2
12981,114,3
12982,167,1
12983,49,1
12983,82,3
12983,130,2
12983,161,2
12984,83,3
12984,53,4
12984,102,1
12984,80,1
12985,168,1
12986,151,1
12986,17,1
12986,214,3
12986,59,3
12986,2,4
12987,75,2
12987,191,5
12987,124,4
12987,31,1
12987,144,5
12988,190,4
12988,55,3
12988,76,4
12988,22,1
12989,43,3
12989,166,1
12990,153,1
12990,55,4
12990,87,3
12991,191,5
12991,33,5
12991,39,5
12991,121,4
12992,97,1
12992,8,2
12992,42,3
12992,136,2
12993,103,4
12993,179,4
12993,178,1
12993,181,5
12994,122,1
12994,186,5
12994,118,2
12995,92,4
12995,180,3
12995,30,3
12995,83,1
12996,181,2
12996,220,3
12997,154,1
12997,8,1
12997,147,3
12997,77,2
12998,140,3
12999,46,3
12999,12,5
12999,122,1
13000,98,3
13000,70,2
13000,174,2
13000,104,2
13001,33,2
13001,126,2
13001,9,1
13001,87,4
13002,141,4
13002,22,3
13003,86,5
13004,192,4
13004,102,3
13004,36,2
13004,34,1
13005,143,4
13005,112,5
13005,58,4
13005,141,2
13005,181,4
13006,143,3
13006,186,5
13007,151,4
13007,32,2
13007,151,2
13008,13,5
13008,81,4
13008,171,4
13009,198,3
13009,147,5
13010,32,3
13011,44,2
13011,220,2
13011,195,5
13011,25,2
13012,213,4
13012,205,3
13012,2,2
13013,123,4
13013,34,1
13014,89,3
13015,193,2
13015,80,4
13016,94,4
13016,145,3
13016,85,2
13017,17,4
13017,158,3
13017,204,3
13018,219,4
13018,39,5
13018,212,5
13018,165,4
13019,22,5
13020,193,2
13020,50,3
13020,115,3
13020,3,4
13020,54,5
13021,69,2
13021,124,1
13021,54,4
13022,176,2
13022,182,1
13022,182,5
13022,199,4
13023,191,5
13023,75,2
13023,192,5
13023,190,1
13024,167,2
13024,69,5
13024,216,3
13024,59,3
13025,162,4
13025,137,5
13026,194,1
13026,199,2
13026,149,2
13026,78,3
13026,154,5
13027,143,1
13028,46,3
13028,218,1
13028,138,3
13028,65,2
13028,138,2
13029,12,3
13029,187,3
13029,17,4
13029,152,1
13030,106,1
13030,215,3
13030,220,2
13030,105,1
13031,156,3
13031,174,1
13031,199,1
13031,179,5
13031,100,4
13032,202,2
13032,144,5
13032,121,1
13032,183,1
13033,108,3
13033,116,4
13034,23,1
13034,86,3
13034,105,4
13034,14,3
13034,5,5
13035,187,1
13035,56,4
13035,98,5
13036,208,5
13036,148,5
13036,121,4
13037,149,4
13037,84,2
13038,19,3
13038,143,3
13038,75,4
13038,155,4
13039,182,5
13039,86,4
13040,109,4
13040,209,3
13041,86,3
13041,43,5
13041,28,3
13042,190,1
13043,156,1
13043,29,1
13044,216,4
13044,73,5
13045,60,2
13045,179,3
13045,100,3
13045,124,3
13045,127,1
13046,123,5
13046,156,3
13046,205,2
13047,41,5
13047,60,5
13047,161,5
13048,125,2
13049,42,4
13049,32,1
13049,162,1
13050,62,1
13050,127,4
13050,75,3
13050,151,4
13050,57,3
13051,213,2
13051,170,5
13051,95,3
13051,178,4
13051,112,5
13052,132,2
13052,43,4
13052,58,1
13053,83,5
13053,139,5
13054,118,2
13054,87,4
13054,102,5
13054,12,5
13054,104,4
13055,12,4
13055,141,1
13055,143,4
13056,22,2
13057,14,1
13057,26,2
13057,46,1
13058,217,4
13058,54,3
13059,155,3
13059,128,2
13059,86,5
13059,139,4
13060,61,3
13060,12,1
13060,121,3
13060,91,3
13061,180,3
13062,61,3
13062,170,1
13062,5,3
13062,62,5
13062,167,1
13063,88,1
13063,81,4
13063,73,1
13064,150,4
13065,185,1
13065,79,2
13065,182,4
13065,189,3
13066,32,4
13066,107,4
13066,78,4
13067,118,3
13067,60,4
13067,111,5
13068,129,1
13068,28,1
13068,59,2
13068,165,4
13068,197,3
13069,188,2
13069,117,5
13069,40,2
13070,35,3
13070,65,2
13071,58,3
13071,2,3
13071,133,2
13071,63,5
13072,111,3
13072,102,5
13072,121,1
13072,137,4
13073,151,4
13073,36,1
13073,3,4
13074,169,3
13074,132,3
13074,49,1
13075,217,3
13076,45,5
13076,189,3
13076,181,4
13077,153,1
13077,127,3
13078,147,1
13079,155,5
13079,5,5
13079,215,1
13079,59,4
13079,21,3
13080,211,4
13080,1,5
13080,48,2
13081,88,-1
13081,127,4
13082,18,5
13082,190,1
13082,188,1
13082,9,1
13083,123,2
13083,204,2
13083,154,3
13084,71,2
13084,44,4
13084,16,3
13084,25,2
13084,22,4
13085,11,3
13085,199,4
13085,27,4
13085,161,5
13085,178,1
13086,209,4
13086,163,3
13086,215,4
13087,114,1
13087,165,2
13087,135,4
13088,83,1
13088,212,1
13089,136,3
13089,204,5
13089,105,2
13090,111,5
13090,39,5
13091,4,5
13092,35,2
13092,78,1
13092,29,3
13093,203,3
13093,136,1
13093,194,1
13093,143,1
13093,87,2
13094,37,4
13094,152,3
13094,127,3
13094,129,2
13094,146,2
13095,204,4
13095,150,1
13096,205,3
13096,120,5
13096,111,2
13096,86,1
13096,118,5
13097,61,1
13097,197,1
13097,125,4
13097,83,1
13097,115,1
13098,166,1
13098,174,5
13098,160,1
13098,192,5
13099,70,4
13100,96,1
13100,96,3
13100,214,5
13100,68,3
13101,207,5
13101,68,1
13101,195,4
13101,14,1
13101,220,4
13102,40,2
13102,165,4
13102,12,5
13102,38,5
13103,158,5
13104,43,2
13104,58,5
13105,181,3
13105,197,4
13105,54,3
13106,168,2
13106,15,2
13106,155,3
13106,190,5
13106,187,2
13107,83,2
13107,159,1
13107,12,4
13107,13,5
13107,136,2
13108,107,2
13108,24,1
13109,187,3
13110,80,1
13110,191,1
13110,181,2
13111,160,2
13111,84,5
13111,95,1
13111,161,5
13111,59,1
13112,59,2
13112,105,4
13112,48,4
13113,7,2
13113,199,3
13113,211,3
13113,136,2
13114,8,3
13114,29,1
13114,136,5
13115,220,3
13115,150,2
13115,124,1
13115,8,2
13115,165,1
13116,87,5
13116,60,1
13116,204,4
13117,202,5
13117,99,2
13117,199,2
13117,67,1
13117,148,1
13118,202,4
13118,94,4
13118,203,4
13118,125,2
13119,37,3
13119,188,4
13119,99,3
13120,36,4
13120,153,2
13120,117,2
13120,148,4
13121,149,1
13122,104,4
13122,70,3
13122,24,2
13123,99,3
13123,14,1
13123,8,3
13123,174,1
13124,144,5
13124,207,5
13125,78,4
13126,104,1
13127,49,3
13127,126,3
13128,85,2
13129,143,1
13129,124,3
13129,163,5
13129,178,2
13129,119,2
13130,113,2
13130,8,2
13130,15,3
13130,105,2
13131,186,2
13131,170,2
13131,74,2
13131,104,4
13132,82,4
13132,99,5
13132,37,4
13132,70,1
13133,33,1
13134,164,4
13134,98,2
13134,178,5
13134,163,4
13134,16,2
13135,89,5
13135,174,1
13136,124,3
13136,173,4
13136,48,3
13137,14,4
13138,101,3
13138,98,1
13138,154,1
13139,10,5
13139,145,1
13139,22,1
13139,8,3
13139,8,2
13140,78,3
13141,35,4
13141,167,5
13141,89,3
13141,19,1
13142,158,3
13142,2,4
13142,28,1
13142,33,4
13143,38,5
13143,89,5
13143,27,4
13143,124,5
13144,45,3
13145,212,2
13145,126,5
13145,70,1
13146,77,1
13147,146,4
13147,44,1
13148,24,3
13148,170,4
13148,186,4
13148,177,5
13149,52,1
13149,188,5
13149,49,3
13149,130,1
13150,42,3
13150,153,1
13150,143,4
13150,59,2
13150,83,3
13151,93,5
13151,196,3
13152,197,1
13153,219,5
13153,192,5
13154,40,4
13154,153,2
13154,169,4
13154,212,3
13155,110,2
13155,101,5
13155,120,3
13155,109,4
13155,121,5
13156,139,2
13157,173,3
13157,191,1
13157,49,2
13157,135,3
13157,178,3
13158,137,5
13158,133,5
13158,11,3
13158,126,1
13158,1,5
13159,183,3
13159,138,4
13159,113,3
13159,184,3
13159,212,2
13160,131,2
13161,89,2
13161,51,3
13161,57,4
13161,204,5
13161,152,5
13162,181,2
13162,77,3
13162,69,3
13163,115,1
13163,216,5
13163,43,2
13163,163,3
13164,137,2
13164,162,2
13164,56,2
13164,103,1
13165,108,3
13165,212,2
13165,21,5
13165,207,4
13165,82,4
13166,45,3
13166,24,1
13167,179,3
13168,210,2
13168,148,4
13168,92,1
13168,98,3
13169,191,5
13169,150,4
13169,42,2
13170,56,5
13170,2,2
13170,207,4
13170,120,3
13170,23,3
13171,23,5
13171,133,1
13171,156,4
13171,193,2
13171,22,4
13172,45,3
13172,217,5
13172,180,3
13173,33,5
13173,46,2
13174,187,5
13174,128,3
13174,154,4
13175,51,5
13176,3,2
13176,133,4
13177,214,3
13177,115,2
13177,108,4
13177,76,2
13177,188,4
13178,121,1
13178,200,1
13178,11,2
13178,152,3
13179,187,4
13179,127,2
13179,191,2
13180,25,5
13180,6,2
13180,184,1
13180,216,1
13180,131,5
13181,61,4
13182,115,3
13182,215,3
13182,5,4
13182,213,4
13182,110,5
13183,211,2
13184,202,1
13184,164,3
13184,160,3
13184,158,2
13184,144,1
13185,78,2
13186,81,1
13186,18,3
13186,97,2
13186,39,4
13186,185,5
13187,206,2
13188,205,4
13188,112,1
13188,39,4
13189,133,1
13190,33,4
13190,10,1
13190,20,2
13191,32,5
13191,155,4
13191,17,3
13192,23,4
13192,106,1
13192,181,5
13192,163,2
13193,23,3
13193,45,4
13193,140,1
13193,213,2
13194,170,1
13194,202,3
13194,93,4
13194,174,1
13195,175,1
13195,147,5
13195,201,3
13195,202,5
13195,181,2
13196,208,1
13196,196,2
13196,34,3
13196,26,4
13197,202,5
13197,48,3
13197,109,2
13198,53,4
13198,75,3
13199,118,1
13199,93,4
13199,57,5
13199,168,4
13199,64,3
13200,143,1
11589,212,1
11683,70,1
12724,12,4
11082,82,4
12004,214,3
13039,182,5
10089,207,2
11241,88,5
12714,60,5
10270,71,2
12328,128,2
11188,132,5
11373,149,3
12201,97,1
10381,114,3
12296,45,3
12538,151,5
12684,67,4
11305,107,1
12758,55,4
11281,15,1
11514,40,2
12915,188,2
10955,79,1
12159,6,1
11909,150,3
11049,189,1
12357,68,2
12915,47,4
10369,188,1
