order_id,customer_id,date_id,channel_id,status_id,product_id,product_name,category_id,quantity,price,amount
10157,207,221,3,2,187,product 187,4,3,123.63,370.89
10157,207,221,3,2,126,product 126,2,5,78.97,394.85
10158,232,147,1,3,86,product 86,4,2,30.34,60.68
10158,232,147,1,3,84,product 84,4,1,9.68,9.68
10158,232,147,1,3,217,product 217,4,3,16.75,50.25
10158,232,147,1,3,207,product 207,1,5,91.86,459.30
10159,150,321,2,3,83,product 83,6,4,18.73,74.92
10160,284,195,3,3,18,product 18,1,4,104.11,416.44
10160,284,195,3,3,56,product 56,1,2,87.67,175.34
10161,227,89,3,2,185,product 185,5,4,159.01,636.04
10161,227,89,3,2,190,product 190,2,4,115.65,462.60
10161,227,89,3,2,90,product 90,5,5,95.11,475.55
10162,23,57,3,3,114,product 114,5,2,70.05,140.10
10162,23,57,3,3,45,product 45,2,1,25.55,25.55
10163,143,74,1,3,78,product 78,3,3,74.65,223.95
10163,143,74,1,3,197,product 197,4,1,63.22,63.22
10163,143,74,1,3,186,product 186,3,2,84.78,169.56
10163,143,74,1,3,185,product 185,5,1,159.01,159.01
10163,143,74,1,3,115,product 115,3,1,69.02,69.02
10164,111,196,3,3,179,product 179,1,4,94.41,377.64
10164,111,196,3,3,134,product 134,5,2,73.54,147.08
10165,113,253,3,3,84,product 84,4,4,9.68,38.72
10165,113,253,3,3,114,product 114,5,3,70.05,210.15
10165,113,253,3,3,34,product 34,2,2,47.39,94.78
10166,108,301,3,3,5,product 5,4,3,74.08,222.24
10167,282,199,1,3,67,product 67,1,5,58.17,290.85
10168,195,165,3,3,46,product 46,2,1,66.95,66.95
10168,195,165,3,3,189,product 189,3,1,111.36,111.36
10168,195,165,3,3,216,product 216,3,4,19.77,79.08
10169,79,211,2,3,146,product 146,6,2,74.28,148.56
10169,79,211,2,3,116,product 116,5,1,10.56,10.56
10169,79,211,2,3,148,product 148,5,2,83.49,166.98
10169,79,211,2,3,109,product 109,1,3,66.39,199.17
10170,217,64,3,3,136,product 136,2,4,14.87,59.48
10170,217,64,3,3,48,product 48,5,5,43.03,215.15
10170,217,64,3,3,184,product 184,5,5,.00,.00
10171,145,65,1,1,162,product 162,6,3,80.20,240.60
10171,145,65,1,1,14,product 14,3,5,105.68,528.40
10171,145,65,1,1,94,product 94,4,5,66.13,330.65
10171,145,65,1,1,193,product 193,5,4,17.91,71.64
10171,145,65,1,1,199,product 199,6,5,54.24,271.20
10172,147,10,2,3,18,product 18,1,3,104.11,312.33
10172,147,10,2,3,37,product 37,3,3,83.31,249.93
10172,147,10,2,3,91,product 91,3,4,56.42,225.68
10172,147,10,2,3,104,product 104,4,2,87.05,174.10
10173,43,190,1,3,9,product 9,7,3,58.87,176.61
10173,43,190,1,3,8,product 8,4,2,121.31,242.62
10173,43,190,1,3,69,product 69,3,1,85.26,85.26
10173,43,190,1,3,133,product 133,4,4,74.56,298.24
10173,43,190,1,3,42,product 42,5,4,5.00,20.00
10174,311,254,1,3,161,product 161,1,5,78.71,393.55
10175,316,171,2,1,116,product 116,5,1,10.56,10.56
10176,140,334,3,3,108,product 108,1,1,81.78,81.78
10176,140,334,3,3,28,product 28,4,5,83.15,415.75
10176,140,334,3,3,211,product 211,5,4,64.11,256.44
10177,111,18,1,2,220,product 220,5,1,76.91,76.91
10177,111,18,1,2,88,product 88,5,3,80.50,241.50
10177,111,18,1,2,125,product 125,4,5,104.23,521.15
10177,111,18,1,2,210,product 210,3,1,13.77,13.77
10178,109,266,3,3,132,product 132,5,1,90.90,90.90
10178,109,266,3,3,199,product 199,6,1,54.24,54.24
10179,176,152,3,3,61,product 61,6,5,37.82,189.10
10179,176,152,3,3,111,product 111,3,4,33.54,134.16
10179,176,152,3,3,172,product 172,5,4,86.32,345.28
10179,176,152,3,3,163,product 163,3,3,37.49,112.47
10179,176,152,3,3,49,product 49,5,4,.00,.00
10180,275,110,1,3,173,product 173,5,5,115.31,576.55
10180,275,110,1,3,169,product 169,2,2,39.94,79.88
10180,275,110,1,3,85,product 85,5,3,115.71,347.13
10180,275,110,1,3,170,product 170,4,4,5.00,20.00
10180,275,110,1,3,7,product 7,4,4,81.21,324.84
10181,315,206,1,3,128,product 128,5,5,106.78,533.90
10181,315,206,1,3,217,product 217,4,2,16.75,33.50
10182,302,186,3,3,156,product 156,5,4,13.91,55.64
10183,231,311,3,2,8,product 8,4,3,121.31,363.93
10184,315,103,1,1,177,product 177,2,5,93.49,467.45
10184,315,103,1,1,162,product 162,6,1,80.20,80.20
10184,315,103,1,1,201,product 201,3,4,127.58,510.32
10185,24,57,1,3,99,product 99,6,5,69.05,345.25
10185,24,57,1,3,213,product 213,5,2,33.68,67.36
10185,24,57,1,3,167,product 167,1,1,49.08,49.08
10185,24,57,1,3,6,product 6,6,1,51.33,51.33
10185,24,57,1,3,176,product 176,4,4,20.55,82.20
10186,61,208,3,3,218,product 218,7,1,110.92,110.92
10186,61,208,3,3,102,product 102,1,5,89.39,446.95
10187,113,266,1,3,201,product 201,3,5,127.58,637.90
10187,113,266,1,3,25,product 25,4,2,102.44,204.88
10187,113,266,1,3,216,product 216,3,3,19.77,59.31
10187,113,266,1,3,129,product 129,3,3,16.79,50.37
10188,71,109,1,3,167,product 167,1,3,49.08,147.24
10189,259,106,1,3,46,product 46,2,2,66.95,133.90
10190,166,208,2,3,26,product 26,3,3,101.49,304.47
10190,166,208,2,3,143,product 143,5,3,12.84,38.52
10191,78,135,3,2,215,product 215,6,1,28.59,28.59
10192,347,187,1,2,162,product 162,6,1,80.20,80.20
10192,347,187,1,2,160,product 160,5,2,25.51,51.02
10192,347,187,1,2,155,product 155,3,4,19.53,78.12
10192,347,187,1,2,131,product 131,1,5,69.76,348.80
10193,94,249,3,3,206,product 206,3,3,48.21,144.63
10193,94,249,3,3,76,product 76,6,2,80.33,160.66
10193,94,249,3,3,129,product 129,3,1,16.79,16.79
10193,94,249,3,3,65,product 65,4,4,35.20,140.80
10194,223,141,3,3,30,product 30,5,3,55.42,166.26
10194,223,141,3,3,78,product 78,3,3,74.65,223.95
10195,213,236,1,3,187,product 187,4,4,123.63,494.52
10195,213,236,1,3,113,product 113,3,2,114.39,228.78
10195,213,236,1,3,153,product 153,3,2,119.82,239.64
10196,224,360,1,3,69,product 69,3,2,85.26,170.52
10196,224,360,1,3,97,product 97,3,2,116.33,232.66
10196,224,360,1,3,106,product 106,5,4,98.74,394.96
10196,224,360,1,3,157,product 157,3,5,71.75,358.75
10197,305,200,1,3,220,product 220,5,5,76.91,384.55
10198,117,145,1,3,208,product 208,3,1,16.54,16.54
10198,117,145,1,3,9,product 9,7,5,58.87,294.35
10199,160,197,1,3,86,product 86,4,2,30.34,60.68
10199,160,197,1,3,77,product 77,2,2,108.93,217.86
10199,160,197,1,3,81,product 81,3,2,65.77,131.54
10200,130,250,1,3,119,product 119,4,3,61.00,183.00
10200,130,250,1,3,191,product 191,6,2,114.41,228.82
10200,130,250,1,3,177,product 177,2,1,93.49,93.49
10201,184,241,2,3,29,product 29,5,4,6.42,25.68
10201,184,241,2,3,165,product 165,2,5,80.01,400.05
10201,184,241,2,3,147,product 147,4,5,130.25,651.25
10201,184,241,2,3,139,product 139,7,4,14.23,56.92
10202,66,331,3,2,176,product 176,4,1,20.55,20.55
10203,20,300,1,3,170,product 170,4,2,5.00,10.00
10203,20,300,1,3,188,product 188,6,4,28.09,112.36
10203,20,300,1,3,220,product 220,5,4,76.91,307.64
10203,20,300,1,3,127,product 127,2,2,25.52,51.04
10203,20,300,1,3,101,product 101,1,4,66.55,266.20
10204,201,274,2,3,159,product 159,3,2,11.99,23.98
10204,201,274,2,3,13,product 13,2,2,18.10,36.20
10204,201,274,2,3,88,product 88,5,4,80.50,322.00
10204,201,274,2,3,155,product 155,3,1,19.53,19.53
10204,201,274,2,3,165,product 165,2,5,80.01,400.05
10205,57,104,3,3,148,product 148,5,3,83.49,250.47
10205,57,104,3,3,203,product 203,6,4,58.43,233.72
10205,57,104,3,3,84,product 84,4,1,9.68,9.68
10205,57,104,3,3,94,product 94,4,2,66.13,132.26
10205,57,104,3,3,47,product 47,4,5,101.73,508.65
10206,242,239,2,2,78,product 78,3,1,74.65,74.65
10206,242,239,2,2,96,product 96,6,1,.00,.00
10206,242,239,2,2,135,product 135,5,3,33.35,100.05
10207,178,212,3,3,169,product 169,2,3,39.94,119.82
10208,290,277,3,3,149,product 149,3,2,289.68,579.36
10208,290,277,3,3,212,product 212,4,4,1405.68,5622.72
10208,290,277,3,3,216,product 216,3,3,19.77,59.31
10209,23,203,3,3,143,product 143,5,3,12.84,38.52
10209,23,203,3,3,134,product 134,5,2,73.54,147.08
10209,23,203,3,3,70,product 70,4,1,91.29,91.29
10209,23,203,3,3,61,product 61,6,4,37.82,151.28
10210,292,47,3,3,30,product 30,5,1,55.42,55.42
10210,292,47,3,3,58,product 58,6,1,27.70,27.70
10210,292,47,3,3,67,product 67,1,3,58.17,174.51
10211,304,211,3,2,114,product 114,5,3,70.05,210.15
10212,139,224,2,3,83,product 83,6,3,18.73,56.19
10212,139,224,2,3,200,product 200,5,5,56.19,280.95
10213,214,2,1,3,82,product 82,2,5,8.01,40.05
10213,214,2,1,3,17,product 17,5,5,82.88,414.40
10214,98,248,1,3,9,product 9,7,4,58.87,235.48
10214,98,248,1,3,200,product 200,5,4,56.19,224.76
10214,98,248,1,3,5,product 5,4,2,74.08,148.16
10214,98,248,1,3,88,product 88,5,2,80.50,161.00
10214,98,248,1,3,5,product 5,4,5,74.08,370.40
10215,202,239,1,3,42,product 42,5,4,5.00,20.00
10215,202,239,1,3,70,product 70,4,4,91.29,365.16
10215,202,239,1,3,67,product 67,1,5,58.17,290.85
10215,202,239,1,3,90,product 90,5,3,95.11,285.33
10215,202,239,1,3,165,product 165,2,5,80.01,400.05
10216,87,45,2,3,83,product 83,6,2,18.73,37.46
10216,87,45,2,3,134,product 134,5,3,73.54,220.62
10216,87,45,2,3,150,product 150,5,1,91.94,91.94
10216,87,45,2,3,171,product 171,2,4,50.09,200.36
10216,87,45,2,3,14,product 14,3,5,105.68,528.40
10217,15,267,2,3,160,product 160,5,2,25.51,51.02
10217,15,267,2,3,145,product 145,1,2,66.38,132.76
10218,198,171,1,3,169,product 169,2,3,39.94,119.82
10218,198,171,1,3,44,product 44,2,3,44.02,132.06
10218,198,171,1,3,16,product 16,2,1,88.27,88.27
10219,226,40,1,3,121,product 121,3,5,5.00,25.00
10219,226,40,1,3,139,product 139,7,1,14.23,14.23
10219,226,40,1,3,157,product 157,3,4,71.75,287.00
10219,226,40,1,3,207,product 207,1,4,91.86,367.44
10219,226,40,1,3,216,product 216,3,5,19.77,98.85
10220,101,216,1,2,162,product 162,6,4,80.20,320.80
10220,101,216,1,2,179,product 179,1,3,94.41,283.23
10220,101,216,1,2,113,product 113,3,4,114.39,457.56
10220,101,216,1,2,191,product 191,6,2,114.41,228.82
10221,61,249,2,3,32,product 32,2,3,46.59,139.77
10221,61,249,2,3,2,product 2,6,3,57.19,171.57
10221,61,249,2,3,166,product 166,1,4,5.00,20.00
10221,61,249,2,3,9,product 9,7,3,58.87,176.61
10221,61,249,2,3,113,product 113,3,3,114.39,343.17
10223,39,8,2,2,178,product 178,2,1,103.20,103.20
10223,39,8,2,2,54,product 54,4,2,74.90,149.80
10223,39,8,2,2,77,product 77,2,2,108.93,217.86
10223,39,8,2,2,140,product 140,1,2,15.69,31.38
10224,288,341,3,2,13,product 13,2,1,18.10,18.10
10224,288,341,3,2,111,product 111,3,1,33.54,33.54
10224,288,341,3,2,158,product 158,6,1,70.68,70.68
10225,194,46,1,3,135,product 135,5,2,33.35,66.70
10225,194,46,1,3,2,product 2,6,3,57.19,171.57
10225,194,46,1,3,86,product 86,4,2,30.34,60.68
10225,194,46,1,3,172,product 172,5,4,86.32,345.28
10225,194,46,1,3,192,product 192,2,3,59.26,177.78
10226,304,66,3,2,41,product 41,4,2,71.94,143.88
10226,304,66,3,2,28,product 28,4,5,83.15,415.75
10226,304,66,3,2,46,product 46,2,2,66.95,133.90
10226,304,66,3,2,76,product 76,6,1,80.33,80.33
10226,304,66,3,2,158,product 158,6,2,70.68,141.36
10227,159,324,2,3,6,product 6,6,2,51.33,102.66
10227,159,324,2,3,216,product 216,3,4,19.77,79.08
10228,204,222,3,3,202,product 202,6,3,105.42,316.26
10229,338,250,1,3,77,product 77,2,1,108.93,108.93
10229,338,250,1,3,170,product 170,4,4,5.00,20.00
10230,138,68,1,3,164,product 164,2,5,81.78,408.90
10230,138,68,1,3,83,product 83,6,2,18.73,37.46
10230,138,68,1,3,105,product 105,7,5,5.00,25.00
10230,138,68,1,3,67,product 67,1,1,58.17,58.17
10230,138,68,1,3,65,product 65,4,2,35.20,70.40
10231,181,201,2,1,172,product 172,5,2,86.32,172.64
10232,237,124,1,2,189,product 189,3,2,111.36,222.72
10232,237,124,1,2,123,product 123,4,2,154.58,309.16
10233,231,354,3,3,125,product 125,4,1,104.23,104.23
10233,231,354,3,3,182,product 182,1,4,81.93,327.72
10233,231,354,3,3,83,product 83,6,2,18.73,37.46
10234,87,348,1,3,82,product 82,2,5,8.01,40.05
10234,87,348,1,3,142,product 142,6,1,5.00,5.00
10234,87,348,1,3,157,product 157,3,3,71.75,215.25
10234,87,348,1,3,25,product 25,4,3,102.44,307.32
10234,87,348,1,3,199,product 199,6,3,54.24,162.72
10235,295,23,3,2,98,product 98,5,2,5.00,10.00
10236,208,158,1,3,89,product 89,3,4,120.03,480.12
10236,208,158,1,3,38,product 38,5,3,67.67,203.01
10236,208,158,1,3,62,product 62,1,4,71.57,286.28
10237,201,173,1,3,203,product 203,6,2,58.43,116.86
10237,201,173,1,3,110,product 110,1,2,5.00,10.00
10238,282,154,1,3,86,product 86,4,3,30.34,91.02
10239,271,252,1,3,67,product 67,1,3,58.17,174.51
10239,271,252,1,3,93,product 93,4,4,62.98,251.92
10240,316,331,1,3,7,product 7,4,5,81.21,406.05
10240,316,331,1,3,216,product 216,3,1,19.77,19.77
10241,276,171,2,3,16,product 16,2,4,88.27,353.08
10242,271,88,2,1,64,product 64,5,1,158.86,158.86
10242,271,88,2,1,66,product 66,4,4,108.45,433.80
10243,57,363,1,3,165,product 165,2,4,80.01,320.04
10243,57,363,1,3,125,product 125,4,2,104.23,208.46
10243,57,363,1,3,118,product 118,1,3,123.25,369.75
10243,57,363,1,3,58,product 58,6,5,27.70,138.50
10244,175,336,3,3,156,product 156,5,5,13.91,69.55
10244,175,336,3,3,160,product 160,5,3,25.51,76.53
10244,175,336,3,3,62,product 62,1,3,71.57,214.71
10244,175,336,3,3,81,product 81,3,1,65.77,65.77
10244,175,336,3,3,53,product 53,2,1,68.32,68.32
10245,20,285,1,3,56,product 56,1,4,87.67,350.68
10245,20,285,1,3,178,product 178,2,4,103.20,412.80
10246,64,10,3,3,6,product 6,6,1,51.33,51.33
10246,64,10,3,3,210,product 210,3,4,13.77,55.08
10246,64,10,3,3,99,product 99,6,3,69.05,207.15
10246,64,10,3,3,61,product 61,6,3,37.82,113.46
10246,64,10,3,3,88,product 88,5,5,80.50,402.50
10247,70,301,1,3,211,product 211,5,4,64.11,256.44
10247,70,301,1,3,186,product 186,3,1,84.78,84.78
10248,250,26,3,2,143,product 143,5,3,12.84,38.52
10248,250,26,3,2,70,product 70,4,1,91.29,91.29
10248,250,26,3,2,63,product 63,3,3,56.73,170.19
10248,250,26,3,2,207,product 207,1,5,91.86,459.30
10248,250,26,3,2,137,product 137,4,1,62.15,62.15
10249,133,30,1,3,186,product 186,3,4,84.78,339.12
10249,133,30,1,3,150,product 150,5,4,91.94,367.76
10250,298,245,1,3,103,product 103,5,3,57.98,173.94
10250,298,245,1,3,174,product 174,4,3,5.00,15.00
10251,224,232,1,3,113,product 113,3,3,114.39,343.17
10252,345,164,1,1,117,product 117,1,5,.00,.00
10252,345,164,1,1,189,product 189,3,1,111.36,111.36
10252,345,164,1,1,197,product 197,4,5,63.22,316.10
10252,345,164,1,1,7,product 7,4,3,81.21,243.63
10252,345,164,1,1,78,product 78,3,5,74.65,373.25
10253,10,232,1,3,118,product 118,1,2,123.25,246.50
10253,10,232,1,3,3,product 3,3,5,53.37,266.85
10253,10,232,1,3,183,product 183,4,3,34.97,104.91
10253,10,232,1,3,8,product 8,4,3,121.31,363.93
10254,55,356,1,3,159,product 159,3,3,11.99,35.97
10254,55,356,1,3,80,product 80,4,4,113.09,452.36
10255,293,10,1,3,12,product 12,4,4,8.96,35.84
10256,41,348,1,3,54,product 54,4,4,74.90,299.60
10256,41,348,1,3,165,product 165,2,2,80.01,160.02
10256,41,348,1,3,100,product 100,5,1,28.26,28.26
10257,102,188,3,3,191,product 191,6,1,114.41,114.41
10257,102,188,3,3,87,product 87,5,1,103.11,103.11
10257,102,188,3,3,120,product 120,4,4,52.31,209.24
10257,102,188,3,3,153,product 153,3,5,119.82,599.10
10257,102,188,3,3,17,product 17,5,2,82.88,165.76
10259,153,312,2,3,109,product 109,1,2,66.39,132.78
10259,153,312,2,3,15,product 15,4,4,67.93,271.72
10260,297,328,3,3,123,product 123,4,1,154.58,154.58
10260,297,328,3,3,83,product 83,6,3,18.73,56.19
10260,297,328,3,3,188,product 188,6,3,28.09,84.27
10260,297,328,3,3,10,product 10,5,1,7.59,7.59
10261,43,268,1,2,105,product 105,7,4,5.00,20.00
10261,43,268,1,2,77,product 77,2,1,108.93,108.93
10261,43,268,1,2,77,product 77,2,1,108.93,108.93
10261,43,268,1,2,13,product 13,2,5,18.10,90.50
10261,43,268,1,2,183,product 183,4,4,34.97,139.88
10262,28,347,3,3,116,product 116,5,1,10.56,10.56
10262,28,347,3,3,169,product 169,2,3,39.94,119.82
10262,28,347,3,3,193,product 193,5,5,17.91,89.55
10263,317,3,1,3,76,product 76,6,3,80.33,240.99
10263,317,3,1,3,57,product 57,7,2,42.94,85.88
10263,317,3,1,3,86,product 86,4,3,30.34,91.02
10263,317,3,1,3,217,product 217,4,5,16.75,83.75
10264,220,204,1,3,151,product 151,4,1,52.41,52.41
10264,220,204,1,3,161,product 161,1,1,78.71,78.71
10264,220,204,1,3,106,product 106,5,2,98.74,197.48
10264,220,204,1,3,116,product 116,5,4,10.56,42.24
10264,220,204,1,3,83,product 83,6,2,18.73,37.46
10265,53,134,1,3,80,product 80,4,1,113.09,113.09
10265,53,134,1,3,192,product 192,2,5,59.26,296.30
10266,96,180,1,3,47,product 47,4,4,101.73,406.92
10266,96,180,1,3,177,product 177,2,4,93.49,373.96
10266,96,180,1,3,64,product 64,5,5,158.86,794.30
10267,66,287,1,3,82,product 82,2,3,8.01,24.03
10267,66,287,1,3,11,product 11,5,5,29.87,149.35
10267,66,287,1,3,141,product 141,6,2,.00,.00
10267,66,287,1,3,182,product 182,1,4,81.93,327.72
10268,98,258,1,3,197,product 197,4,5,63.22,316.10
10268,98,258,1,3,205,product 205,5,2,32.71,65.42
10268,98,258,1,3,215,product 215,6,2,28.59,57.18
10269,112,289,1,3,135,product 135,5,1,33.35,33.35
10269,112,289,1,3,190,product 190,2,1,115.65,115.65
10269,112,289,1,3,88,product 88,5,5,80.50,402.50
10269,112,289,1,3,130,product 130,4,2,52.63,105.26
10269,112,289,1,3,24,product 24,1,4,101.38,405.52
10270,130,171,1,3,82,product 82,2,5,8.01,40.05
10270,130,171,1,3,151,product 151,4,4,52.41,209.64
10270,130,171,1,3,71,product 71,3,2,104.35,208.70
10270,130,171,1,3,32,product 32,2,1,46.59,46.59
10271,98,71,1,2,146,product 146,6,5,74.28,371.40
10271,98,71,1,2,98,product 98,5,4,5.00,20.00
10271,98,71,1,2,219,product 219,7,1,142.69,142.69
10271,98,71,1,2,154,product 154,5,3,.00,.00
10271,98,71,1,2,125,product 125,4,2,104.23,208.46
10272,30,314,1,3,26,product 26,3,1,101.49,101.49
10272,30,314,1,3,201,product 201,3,5,127.58,637.90
10272,30,314,1,3,89,product 89,3,3,120.03,360.09
10272,30,314,1,3,148,product 148,5,4,83.49,333.96
10272,30,314,1,3,32,product 32,2,5,46.59,232.95
10273,305,122,2,3,128,product 128,5,2,106.78,213.56
10273,305,122,2,3,42,product 42,5,5,5.00,25.00
10273,305,122,2,3,187,product 187,4,3,123.63,370.89
10274,281,276,3,3,200,product 200,5,3,56.19,168.57
10274,281,276,3,3,187,product 187,4,5,123.63,618.15
10274,281,276,3,3,206,product 206,3,3,48.21,144.63
10275,38,125,1,3,160,product 160,5,1,25.51,25.51
10275,38,125,1,3,154,product 154,5,3,.00,.00
10276,108,279,3,3,123,product 123,4,4,154.58,618.32
10276,108,279,3,3,48,product 48,5,3,43.03,129.09
10277,322,179,3,3,181,product 181,2,2,19.35,38.70
10277,322,179,3,3,59,product 59,3,3,331.25,993.75
10278,151,351,1,3,52,product 52,3,4,16.85,67.40
10278,151,351,1,3,166,product 166,1,1,5.00,5.00
10278,151,351,1,3,190,product 190,2,3,115.65,346.95
10278,151,351,1,3,14,product 14,3,4,105.68,422.72
10278,151,351,1,3,81,product 81,3,3,65.77,197.31
10279,265,19,1,1,41,product 41,4,5,71.94,359.70
10279,265,19,1,1,121,product 121,3,5,5.00,25.00
10279,265,19,1,1,148,product 148,5,4,83.49,333.96
10279,265,19,1,1,63,product 63,3,4,56.73,226.92
10279,265,19,1,1,90,product 90,5,4,95.11,380.44
10280,47,6,1,3,102,product 102,1,3,89.39,268.17
10281,279,325,1,2,42,product 42,5,5,5.00,25.00
10281,279,325,1,2,148,product 148,5,2,83.49,166.98
10281,279,325,1,2,212,product 212,4,2,1405.68,2811.36
10281,279,325,1,2,121,product 121,3,4,5.00,20.00
10282,119,350,3,3,201,product 201,3,2,127.58,255.16
10282,119,350,3,3,140,product 140,1,1,15.69,15.69
10282,119,350,3,3,21,product 21,3,3,48.19,144.57
10282,119,350,3,3,218,product 218,7,5,110.92,554.60
10282,119,350,3,3,6,product 6,6,3,51.33,153.99
10283,89,1,1,3,171,product 171,2,2,50.09,100.18
10283,89,1,1,3,88,product 88,5,5,80.50,402.50
10283,89,1,1,3,137,product 137,4,3,62.15,186.45
10283,89,1,1,3,215,product 215,6,3,28.59,85.77
10284,48,77,1,1,82,product 82,2,4,8.01,32.04
10284,48,77,1,1,128,product 128,5,5,106.78,533.90
10284,48,77,1,1,118,product 118,1,5,123.25,616.25
10284,48,77,1,1,185,product 185,5,5,159.01,795.05
10284,48,77,1,1,131,product 131,1,1,69.76,69.76
10285,282,291,1,3,194,product 194,2,4,53.79,215.16
10285,282,291,1,3,188,product 188,6,1,28.09,28.09
10286,93,315,3,2,46,product 46,2,3,66.95,200.85
10286,93,315,3,2,2,product 2,6,2,57.19,114.38
10286,93,315,3,2,93,product 93,4,2,62.98,125.96
10286,93,315,3,2,165,product 165,2,1,80.01,80.01
10286,93,315,3,2,17,product 17,5,2,82.88,165.76
10287,214,231,1,3,190,product 190,2,3,115.65,346.95
10287,214,231,1,3,149,product 149,3,5,289.68,1448.40
10287,214,231,1,3,14,product 14,3,2,105.68,211.36
10287,214,231,1,3,58,product 58,6,4,27.70,110.80
10287,214,231,1,3,44,product 44,2,5,44.02,220.10
10288,208,217,1,3,65,product 65,4,2,35.20,70.40
10288,208,217,1,3,25,product 25,4,4,102.44,409.76
10289,136,233,3,3,92,product 92,1,1,53.00,53.00
10289,136,233,3,3,167,product 167,1,1,49.08,49.08
10289,136,233,3,3,177,product 177,2,4,93.49,373.96
10289,136,233,3,3,155,product 155,3,1,19.53,19.53
10290,108,46,3,3,205,product 205,5,2,32.71,65.42
10290,108,46,3,3,41,product 41,4,3,71.94,215.82
10290,108,46,3,3,214,product 214,5,3,67.91,203.73
10290,108,46,3,3,13,product 13,2,3,18.10,54.30
10291,6,301,3,3,88,product 88,5,1,80.50,80.50
10291,6,301,3,3,63,product 63,3,5,56.73,283.65
10291,6,301,3,3,66,product 66,4,2,108.45,216.90
10292,239,176,1,3,212,product 212,4,1,1405.68,1405.68
10292,239,176,1,3,218,product 218,7,1,110.92,110.92
10292,239,176,1,3,98,product 98,5,5,5.00,25.00
10292,239,176,1,3,32,product 32,2,4,46.59,186.36
